"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2021,"MILLIGAN UNIVERSITY",1,0,0,0,61,5755,TN,MILLIGAN,37682
2021,"MILLIKEN & COMPANY",1,0,0,0,31,5342,SC,SPARTANBURG,29303
2021,"MILLIKEN & COMPANY",1,0,0,0,42,3258,GA,LAGRANGE,30240
2021,"MILLIMAN INC",4,0,7,0,52,5641,IL,CHICAGO,60606
2021,"MILLIMAN INC",2,0,2,0,52,5641,WA,SEATTLE,98101
2021,"MILLIMAN INC",4,0,5,0,54,5641,WA,SEATTLE,98101
2021,"MILLIMETER WAVE PRODUCTS INC",0,0,1,0,33,0774,FL,"SAINT PETERSBURG",33702
2021,"MILLS COLLEGE",1,0,0,0,61,6566,CA,OAKLAND,94613
2021,"MILLSAPPS BALLINGER & ASSOCS LLC",0,0,1,0,54,0191,VA,"MC LEAN",22102
2021,"MILLSAPS COLLEGE",0,0,1,0,61,3084,MS,JACKSON,39210
2021,"MILLSTONE MEDICAL OUTSOURCING LLC",0,0,3,0,33,4439,MA,"FALL RIVER",02720
2021,"MILLSTONE MEDICAL OUTSOURCING LLC",0,0,2,0,33,4439,MA,"FALL RIVER",2720
2021,"MILLTOWN PARTNERS LP",0,0,1,0,54,0500,CA,"SAN FRANCISCO",94108
2021,"MILNER TECHNOLOGIES INC",0,0,1,0,54,5458,GA,"PEACHTREE CORNERS",30092
2021,"MILTECHS INC",0,0,1,0,42,3593,CA,MILPITAS,95035
2021,"MILTECHS INC",4,0,0,0,54,3593,CA,MILPITAS,95035
2021,"MILTON A RACE",1,0,0,0,81,2044,NY,GENEVA,14456
2021,"MILTOS G DEVELOPMENTS OF AUSTIN LL",0,0,1,0,23,7021,TX,AUSTIN,78704
2021,"MILWAUKEE BOARD OF SCH DIRECTORS",2,0,1,0,61,3457,WI,MILWAUKEE,53201
2021,"MILWAUKEE BOARD OF SCHOOL DIRECTOR",10,0,2,1,61,3457,WI,MILWAUKEE,53201
2021,"MILWAUKEE CENTER FOR INDEPENDENCE",0,0,1,0,81,6257,WI,MILWAUKEE,53233
2021,"MILWAUKEE ELECTRIC TOOL CORP",15,0,57,0,33,6161,WI,BROOKFIELD,53005
2021,"MILWAUKEE INTERNAL MEDICINE ASSOC",0,0,1,0,62,8524,WI,MILWAUKEE,53222
2021,"MILWAUKEE SCHOOL OF ENGINEERING",1,0,1,0,61,7970,WI,MILWAUKEE,53202
2021,"MIM SOFTWARE INC",1,0,0,0,51,1998,OH,BEACHWOOD,44122
2021,"MIMECAST NORTH AMERICA INC",1,0,0,0,54,1633,MA,LEXINGTON,02421
2021,"MIMEDX GROUP INC",1,0,0,0,54,9203,GA,ATLANTA,30305
2021,"MIMEDX GROUP INC",1,0,0,0,54,9203,GA,MARIETTA,30062
2021,"MIMOSA NETWORKS, INC.",1,0,0,0,54,793,CA,"SANTA CLARA",95054
2021,"MIMOSA NETWORKS, INC.",2,0,0,0,54,0793,CA,"SANTA CLARA",95054
2021,"MIMOSSA NETWORKS INC",0,0,1,0,99,0790,CA,"SANTA CLARA",95050
2021,"MIMOSSA NETWORKS INC",0,0,1,0,99,790,CA,"SANTA CLARA",95050
2021,"MIN DESIGN INC",0,0,1,0,54,8507,CA,"SAN FRANCISCO",94107
2021,"MIN JIANG FOOD STORE INC",0,1,0,0,42,6807,CA,MONTEBELLO,90640
2021,"MINAR YANTRIX INC",1,0,0,0,54,8324,AZ,CHANDLER,85226
2021,"MINARIS REGENERATIVE MEDICINE LLC",1,0,0,0,32,0033,CA,"MOUNTAIN VIEW",94043
2021,"MINARIS REGENERATIVE MEDICINE LLC",1,0,0,0,32,0033,NJ,ALLENDALE,07401
2021,"MIND CONNECTIONS INC",1,0,0,0,62,9000,NY,"NEW YORK",10016
2021,"MIND RESEARCH INSTITUTE",1,0,0,0,54,8804,CA,IRVINE,92617
2021,"MIND TECH INC",6,0,5,1,54,5113,TX,HOUSTON,77099
2021,"MIND THE VALUE USA CORP",1,0,0,0,54,8858,GA,ATLANTA,30303
2021,"MINDART STUDIO",1,0,0,0,54,2475,CA,HAYWARD,94541
2021,"MINDBOARD INC",0,1,6,0,54,9774,VA,STERLING,20166
2021,"MINDBODY INC",5,0,9,0,54,8451,CA,"SAN LUIS OBISPO",93401
2021,"MINDBRIDGE ANALYTICS CORPORATION",0,0,1,0,51,2582,NY,"NEW YORK",10012
2021,"MINDCARE SOLUTIONS P C",0,0,1,0,62,4531,TN,BRENTWOOD,37027
2021,"MINDCOORD INC",1,0,0,0,51,7762,MA,WALTHAM,02451
2021,"MINDEDGE SOLUTIONS INC",0,0,2,0,54,8018,GA,CUMMING,30041
2021,"MINDEX TECHNOLOGIES INC",4,0,10,0,54,8084,NY,ROCHESTER,14607
2021,"MINDFIRE INTERNET SOLUTIONS INC DB",0,0,1,0,54,2992,CA,IRVINE,92614
2021,"MINDFORE INC",1,0,0,0,54,1037,TX,KATY,77494
2021,"MINDFUL HEALTH SOLUTIONS PC DBA TM",1,0,0,0,62,2962,CA,"SAN FRANCISCO",94108
2021,"MINDGRUB TECHNOLOGIES LLC",0,0,2,0,54,1772,MD,BALTIMORE,21230
2021,"MINDLANCE INC",10,1,28,0,54,8948,NJ,UNION,07083
2021,"MINDLANCE INC",7,1,23,0,54,8948,NJ,UNION,7083
2021,"MINDMICS INC",0,0,1,0,99,5821,MA,CAMBRIDGE,02140
2021,"MINDMICS INC",0,0,1,0,99,5821,MA,CAMBRIDGE,2140
2021,"MINDOLOGY LLC",1,0,0,0,62,5523,MD,"SILVER SPRING",20904
2021,"MINDPARCS INC",3,0,0,0,54,3476,PA,"WEST CHESTER",19382
2021,"MINDPATH CARE CENTERS NORTH CAROLI",1,0,0,0,62,1319,NC,DURHAM,27703
2021,"MINDPETAL SOFTWARE SOLUTIONS INC",1,0,1,0,54,2072,VA,VIENNA,22182
2021,"MINDPROS INC",0,0,7,0,54,6526,MD,"WINDSOR MILL",21244
2021,"MINDQ INC",0,0,2,0,54,7605,NJ,ISELIN,08830
2021,"MINDQ INC",0,0,2,0,54,7605,NJ,ISELIN,8830
2021,"MINDQUEST TECHNOLOGY SOLUTIONS LLC",1,0,0,0,54,3517,AZ,PHOENIX,85023
2021,"MINDQUEST TECHNOLOGY SOLUTIONS LLC",20,2,4,0,54,3517,AZ,PHOENIX,85027
2021,"MINDQUEST TECHNOLOGY SOLUTIONS LLC",8,0,1,0,54,3517,AZ,PHOENIX,85027
2021,"MINDRAY DS USA INC",0,0,1,0,33,4497,NJ,MAHWAH,07430
2021,"MINDSHARE USA LLC",7,0,6,0,54,1251,NY,"NEW YORK",10007
2021,"MINDSHARE USA LLC",0,0,2,0,54,1251,NY,"NEW YORK",10036
2021,"MINDSHARE USA LLC",0,0,1,0,54,1251,IL,CHICAGO,60607
2021,"MINDSHARE USA LLC",1,0,1,0,54,1251,NY,"NEW YORK",10010
2021,"MINDSHARE USA LLC",0,0,1,0,54,1251,NY,"NEW YORK",10018
2021,"MINDSOURCE INC",1,0,1,0,56,5025,CA,MILPITAS,95035
2021,"MINDSPACE INC",5,0,0,0,54,7501,NJ,PISCATAWAY,08854
2021,"MINDSTRONG INC",1,0,1,0,62,1291,CA,"MOUNTAIN VIEW",94041
2021,"MINDSTRONG INC",1,0,0,0,54,1291,CA,"MOUNTAIN VIEW",94041
2021,"MINDSYS INC",1,0,8,0,54,9069,NJ,CRANBURY,08512
2021,"MINDSYS INC",1,0,6,0,54,9069,NJ,CRANBURY,8512
2021,"MINDTECH SOLUTIONS INC",1,0,0,0,54,426,CA,CERRITOS,90703
2021,"MINDTECH SOLUTIONS INC",2,0,0,0,54,0426,CA,CERRITOS,90703
2021,"MINDTECK INC",6,0,9,0,54,8616,PA,"CAMP HILL",17011
2021,"MINDTHEBRIDGE INC",0,0,1,0,54,7799,CA,"SAN FRANCISCO",94107
2021,"MINDTICKLE INC",2,0,0,0,54,9382,CA,"SAN FRANCISCO",94104
2021,"MINDTREE LIMITED",7,1,28,0,33,5091,NJ,WARREN,07059
2021,"MINDTREE LIMITED",321,11,634,1,54,5091,NJ,WARREN,07059
2021,"MINDTREE LIMITED",0,0,1,0,54,4074,NJ,WARREN,7059
2021,"MINDTREE LIMITED",7,1,28,0,33,5091,NJ,WARREN,7059
2021,"MINDTREE LIMITED",145,11,496,1,54,5091,NJ,WARREN,7059
2021,"MINDTREE LIMITED",0,0,1,0,54,5901,NJ,WARREN,7059
2021,"MINDTREE LIMITED",0,0,1,0,54,1509,NJ,WARREN,7059
2021,"MINDTREE LIMITED",0,0,1,0,54,4074,NJ,WARREN,07059
2021,"MINDTREE LIMITED",0,0,1,0,54,5109,NJ,WARREN,07059
2021,"MINDTREE LIMITED",0,0,1,0,54,1509,NJ,WARREN,07059
2021,"MINDWAVE SOLUTIONS INC",0,0,2,0,54,7681,NJ,"SOUTH PLAINFIELD",07080
2021,"MINDWAVE SOLUTIONS INC",0,0,1,0,54,7681,NJ,"SOUTH PLAINFIELD",7080
2021,"MINDWORLD LLC",2,0,11,0,54,6723,MD,ELKRIDGE,21075
2021,"MINDZONE IT SOLUTIONS",1,0,0,0,54,1983,IA,WAUKEE,50263
2021,"MINEARC SYSTEMS AMERICA LLC",0,0,1,0,33,2807,TX,DALLAS,75236
2021,"MINED CO",1,0,0,0,62,8315,NY,"NEW YORK",10013
2021,"MINERAL TREE INC",1,0,3,0,54,6448,MA,CAMBRIDGE,02140
2021,"MINERAL TREE INC",0,0,1,0,54,6448,MA,CAMBRIDGE,2140
2021,"MINERAL WELLS INDEPENDENT SCH DIST",1,0,0,0,61,2079,TX,"MINERAL WELLS",76067
2021,"MINERS COLFAX MEDICAL CTR",1,0,1,0,62,3546,NM,RATON,87740
2021,"MINERVA INST FOR RESEARCH & SCHOLA",1,0,0,0,81,9747,CA,"SAN FRANCISCO",94103
2021,"MINERVA KNOWS INC",1,0,0,0,54,3600,NY,BROOKLYN,11218
2021,"MINERVA NETWORKS INC",0,0,2,0,51,5998,CA,"SAN JOSE",95110
2021,"MING CHUAN UNIVERSITY",0,0,1,0,61,8609,MI,"UNIVERSITY CENTER",48710
2021,"MINGHUA USA INC",2,0,6,0,33,3471,SC,GREER,29651
2021,"MINGLEDORFF'S INC",0,0,1,0,42,0851,GA,"PEACHTREE CORNERS",30092
2021,"MINGLEDORFF'S INC",0,0,1,0,42,851,GA,"PEACHTREE CORNERS",30092
2021,"MINGLIAN MANAGEMENT LLC",1,0,0,0,53,7780,WA,BELLEVUE,98005
2021,"MINGS MARK INC",1,0,0,0,42,2007,AZ,PHOENIX,85040
2021,"MINIM INC",1,0,0,0,54,1506,NH,MANCHESTER,03101
2021,"MINIMISE USA LLC",1,0,0,0,54,7037,FL,TAMPA,33634
2021,"MINISO DEPOT CA INC",1,0,0,0,99,3744,CA,PASADENA,91101
2021,"MINISO DEPOT CA INC",1,0,1,0,45,3744,CA,PASADENA,91101
2021,"MINISOFT TECHNOLOGIES LLC",14,1,9,0,54,2925,TX,HOUSTON,77036
2021,"MINISOFT TECHNOLOGIES LLC",1,0,4,0,54,2992,TX,HOUSTON,77036
2021,"MINITABLE TECH INC",1,0,0,0,54,5497,NY,FLUSHING,11354
2021,"MINKASU INC",0,0,1,0,54,0208,CA,MILPITAS,95035
2021,"MINKASU INC",0,0,1,0,54,208,CA,MILPITAS,95035
2021,"MINKWON CTR FOR COMMUNITY ACTION",1,0,0,0,81,0506,NY,FLUSHING,11355
2021,"MINN DAK GROWERS LTD",0,0,1,0,31,5419,ND,"GRAND FORKS",58203
2021,"MINNEAPOLIS HEART INST FOUNDATION",1,0,0,0,54,6406,MN,MINNEAPOLIS,55407
2021,"MINNEAPOLIS HEART INSTITUTE FOUNDA",2,0,0,0,54,6406,MN,MINNEAPOLIS,55407
2021,"MINNEAPOLIS PUBLIC SCHOOLS",1,0,2,0,61,1980,MN,MINNEAPOLIS,55411
2021,"MINNEAPOLIS VA HEALTH CARE SYSTEM",1,0,0,0,62,6270,MN,MINNEAPOLIS,55417
2021,"MINNESOTA ONCOLOGY HEMATOLOGY P A",0,0,1,0,62,3418,MN,"SAINT PAUL",55114
2021,"MINNETONKA PUBLIC SCHOOLS",1,0,7,0,61,1402,MN,MINNETONKA,55345
2021,"MINNO AND WASKO ARCHITECTS AND PLA",1,0,0,0,54,1845,NJ,LAMBERTVILLE,08530
2021,"MINNO WASKO ARCHITECTS AND PLANNER",2,0,0,0,54,1845,NJ,LAMBERTVILLE,08530
2021,"MINO AUTOMATION USA INC",1,1,1,0,33,0620,MI,"AUBURN HILLS",48326
2021,"MINO AUTOMATION USA INC",1,1,1,0,33,620,MI,"AUBURN HILLS",48326
2021,"MINOT STATE UNIVERSITY",0,0,1,0,61,2481,ND,MINOT,58707
2021,"MINT DENTISTRY PLLC",0,0,5,0,62,9067,TX,DALLAS,75206
2021,"MINTED LLC",1,0,1,0,42,9279,CA,"SAN FRANCISCO",94111
2021,"MINTED LLC",1,0,0,0,42,9279,CA,"SAN FRANCISCO",94122
2021,"MINTEX N TECH INC DBA CHOICE ONE",0,0,1,0,62,2354,NJ,"SOUTH PLAINFIELD",07080
2021,"MINTEX N TECH INC DBA CHOICE ONE H",1,0,0,0,62,2354,NJ,"S PLAINFIELD",07080
2021,"MINTEX N TECH INC DBA CHOICE ONE H",0,0,1,0,62,2354,NJ,"SOUTH PLAINFIELD",07080
2021,"MINTEX TECH INC",9,0,13,1,54,3549,NJ,EDISON,08817
2021,"MINTEX TECH INC",4,0,11,1,54,3549,NJ,EDISON,8817
2021,"MINTEX TECH INC",1,0,0,0,51,3549,NJ,EDISON,08817
2021,"MINTEX TECH INC",1,0,0,0,56,3549,NJ,EDISON,08817
2021,"MINTEXRX INC",1,0,0,0,42,2707,NJ,"NEW BRUNSWICK",08901
2021,"MINTEXRX INC",1,0,0,0,42,2707,NJ,"NEW BRUNSWICK",8901
2021,"MINTEXRX INC",1,0,0,0,44,2707,NJ,"NEW BRUNSWICK",08901
2021,"MINTH NORTH AMERICA INC",0,0,7,0,54,1385,MI,WIXOM,48393
2021,"MINTH TENNESSEE INTERNATIONAL LLC",1,0,1,0,33,8246,TN,LEWISBURG,37091
2021,"MINTZ GROUP LLC",0,0,0,1,54,9793,NY,"NEW YORK",10011
2021,"MINTZ LEVIN COHN FERRIS GLOVSKY &",4,0,3,0,54,8459,MA,BOSTON,02111
2021,"MINTZ LEVIN COHN FERRIS GLOVSKY &",4,0,3,0,54,8459,MA,BOSTON,2111
2021,"MINUSCULE TECHNOLOGIES LLC",0,0,1,0,54,5703,TX,KATY,77494
2021,"MIO PARTNERS INC",4,1,8,0,54,6816,NY,"NEW YORK",10167
2021,"MIQ DIGITAL USA INC",0,0,2,0,54,5166,NY,"NEW YORK",10016
2021,"MIR INTERNATIONAL SERVICES, INC.",1,0,0,0,54,97,CA,"SAN DIEGO",92101
2021,"MIR INTERNATIONAL SERVICES, INC.",1,0,0,0,54,0097,CA,"SAN DIEGO",92101
2021,"MIRAC LLC",1,0,0,0,33,7728,OH,LYNCHBURG,45142
2021,"MIRACLE SOFTTECH LLC",0,0,0,1,54,9834,NJ,"MOUNT LAUREL",08054
2021,"MIRACLE SOFTWARE SYSTEMS INC",0,0,0,1,54,5684,MI,NOVI,48374
2021,"MIRACLE SOFTWARE SYSTEMS INC",41,0,150,2,54,6847,MI,NOVI,48374
2021,"MIRACLES TEK LLC",7,0,0,0,54,4349,WI,GREENFIELD,53220
2021,"MIRACLES TEK LLC",0,0,1,0,51,4349,WI,MILWAUKEE,53220
2021,"MIRAFRA INC",8,0,4,1,54,6662,TX,HOUSTON,77057
2021,"MIRAGE GRANITO CERAMICO USA INC",0,0,1,0,32,3306,TN,NASHVILLE,37211
2021,"MIRAGE SOFTWARE INC DBA BOURNTEC",3,0,8,0,54,8095,IL,SCHAUMBURG,60173
2021,"MIRAI ADVISORY USA INC",3,0,1,0,52,2356,MA,BOSTON,02108
2021,"MIRAI ADVISORY USA INC",2,0,1,0,52,2356,MA,BOSTON,2108
2021,"MIRANTIS INC",1,0,5,0,54,5086,CA,CAMPBELL,95008
2021,"MIRATI THERAPEUTICS INC",0,0,7,0,54,3615,CA,"SAN DIEGO",92121
2021,"MIRATI THERAPEUTICS INC",0,0,1,0,54,0422,CA,"SAN DIEGO",92121
2021,"MIRCOD LLC",1,0,0,0,99,6683,FL,"BOCA RATON",33432
2021,"MIREHAB PC",0,0,1,0,62,257,MI,FARMINGTON,48334
2021,"MIREHAB PC",0,0,1,0,62,0257,MI,FARMINGTON,48334
2021,"MIRIMUS INC",1,0,0,0,54,5435,NY,BROOKLYN,11226
2021,"MIRION TECHNOLOGIES CAPINTEC INC",0,0,1,0,33,5864,NJ,"FLORHAM PARK",07932
2021,"MIRKETA INC",0,0,1,0,54,6885,CA,DUBLIN,94568
2021,"MIROCULUS INC",1,0,0,0,54,4377,CA,"SAN FRANCISCO",94107
2021,"MIRON CONSTRUCTION CO INC",0,0,1,0,23,7083,WI,NEENAH,54956
2021,"MIRRA TECH LLC",0,0,1,0,54,2653,FL,"SPRING HILL",34609
2021,"MIRUM PHARMACEUTICALS INC",1,0,0,0,32,1555,CA,"FOSTER CITY",94404
2021,"MISA IMPORTS INC",2,0,0,0,54,3816,TX,DALLAS,75235
2021,"MISA IMPORTS INC",1,0,0,0,42,3816,TX,DALLAS,75235
2021,"MISA IMPORTS INC",2,0,0,0,54,3816,TX,DALLAS,75235
2021,"MISDOUTH INFECTIOUS DISEASE ASSOCI",0,0,1,0,62,3960,TN,MEMPHIS,38120
2021,"MISEN INC",2,0,0,0,32,4699,NY,BROOKLYN,11222
2021,"MISERICORDIA UNIVERSITY",1,0,1,0,61,5406,PA,DALLAS,18612
2021,"MISFITS MARKET INC",0,0,1,0,44,7017,NJ,PENNSAUKEN,8110
2021,"MISFITS MARKET INC",0,0,2,0,44,7017,NJ,PENNSAUKEN,08110
2021,"MISHKINS PHARMA LLC DBA MISHKINS",0,0,1,0,44,7298,NY,"NEW YORK",10031
2021,"MISICOM INC",0,0,4,0,54,9254,MA,CHARLESTOWN,02129
2021,"MISICOM INC",0,0,4,0,54,9254,MA,CHARLESTOWN,2129
2021,"MISICOM INC",1,0,5,0,54,9254,TX,PLANO,75024
2021,"MISO ROBOTICS INC",0,0,1,0,33,5859,CA,PASADENA,91101
2021,"MISO ROBOTICS, INC.",0,0,1,0,33,5859,CA,PASADENA,91101
2021,"MISO ROBOTICS, INC.",1,0,0,0,51,5859,CA,PASADENA,91101
2021,"MISONO & JOKE CPA S",0,0,1,0,54,0047,CA,BAKERSFIELD,93301
2021,"MISONO & JOKE CPA S",0,0,1,0,54,47,CA,BAKERSFIELD,93301
2021,"MISRA ASSOCIATES PC",0,0,1,0,54,1894,NY,"NEW YORK",10010
2021,"MISS HALLS SCHOOL",0,0,1,0,61,4273,MA,PITTSFIELD,1201
2021,"MISSION ACHIEVEMENT & SUCCESS CHAR",23,0,1,0,61,0061,NM,ALBUQUERQUE,87106
2021,"MISSION ACHIEVEMENT AND SUCCESS CH",1,0,0,0,61,61,NM,ALBUQUERQUE,87106
2021,"MISSION ACHIEVEMENT AND SUCCESS CH",0,0,1,0,61,0061,NM,ALBUQUERQUE,87106
2021,"MISSION AREA HLTH ASSO DBA MISSION",1,0,0,0,62,4365,CA,"SAN FRANCISCO",94110
2021,"MISSION BARNS INC",0,0,1,0,99,3635,CA,BERKELEY,94710
2021,"MISSION BIO INC",2,0,5,0,54,3741,CA,"SOUTH SAN FRANCISCO",94080
2021,"MISSION CLOUD SVCS INC",1,0,0,0,54,3386,CA,"BEVERLY HILLS",90212
2021,"MISSION COMMUNICATIONS LLC",0,0,1,0,33,6470,GA,NORCROSS,30071
2021,"MISSION HEALTH LABS INC DBA PICNIC",1,0,3,0,54,1667,CA,"SAN FRANCISCO",94110
2021,"MISSION HILLS HEALTH CARE INC",0,0,1,0,62,1263,CA,"SAN DIEGO",92103
2021,"MISSION LANE LLC",1,0,2,0,52,4981,VA,RICHMOND,23230
2021,"MISSION PETS INC",0,0,1,0,42,7908,CA,"SAN FRANCISCO",94103
2021,"MISSION PRODUCE INC",0,0,1,0,11,7744,CA,OXNARD,93036
2021,"MISSION SERVICES LLC",0,0,1,0,54,2671,VA,"MC LEAN",22102
2021,"MISSION SOLAR ENERGY LLC",0,0,1,0,23,5626,TX,"SAN ANTONIO",78235
2021,"MISSISSIPPI ACHIEVEMENT SCHOOL DIS",0,0,1,0,61,0478,MS,BELZONI,39038
2021,"MISSISSIPPI ACHIEVEMENT SCHOOLDIST",0,0,2,0,61,478,MS,BELZONI,39038
2021,"MISSISSIPPI ACHIEVEMENT SCHOOLDIST",0,0,2,0,61,0478,MS,BELZONI,39038
2021,"MISSISSIPPI BAPTIST MEDICAL CENTER",1,0,3,0,62,1013,MS,JACKSON,39202
2021,"MISSISSIPPI BAPTIST MEDICAL CTR",0,0,1,0,62,,MS,JACKSON,39202
2021,"MISSISSIPPI DEPT OF ARCHIVES AND",1,0,0,0,51,7726,MS,JACKSON,39201
2021,"MISSISSIPPI INTERACTIVE LLC",0,0,2,0,54,5469,KS,OLATHE,66061
2021,"MISSISSIPPI STATE DEPT OF HEALTH",1,0,0,0,92,0775,MS,JACKSON,39215
2021,"MISSISSIPPI STATE UNIV",0,0,1,0,61,0081,MS,"MISSISSIPPI STATE",39762
2021,"MISSISSIPPI STATE UNIV",0,0,1,0,61,81,MS,"MISSISSIPPI STATE",39762
2021,"MISSISSIPPI STATE UNIVERSITY",23,0,19,0,61,0819,MS,"MISSISSIPPI STATE",39762
2021,"MISSISSIPPI STATE UNIVERSITY",15,0,14,0,61,819,MS,"MISSISSIPPI STATE",39762
2021,"MISSOURI BAPTIST SULLIVAN HOSPITAL",2,0,3,0,62,9495,MO,SULLIVAN,63080
2021,"MISSOURI COBALT LLC",1,0,0,0,21,9627,MO,"SAINT LOUIS",63104
2021,"MISSOURI DELTA MEDICAL CENTER",2,0,0,0,62,3449,MO,SIKESTON,63801
2021,"MISSOURI IPS MED SVCS PC D/B/A ENV",0,0,1,0,62,4799,FL,"FORT LAUDERDALE",33322
2021,"MISSOURI IPS MEDICAL SVCS P C D/B/",1,0,0,0,62,4799,CO,ENGLEWOOD,80111
2021,"MISSOURI IPS MEDICAL SVCS P C D/B/",0,0,1,0,62,4799,FL,"FORT LAUDERDALE",33322
2021,"MISSOURI MILITARY ACADEMY",3,0,0,0,61,5670,MO,MEXICO,65265
2021,"MISSOURI SOUTHERN STATE UNIV",0,0,1,0,61,3540,MO,JOPLIN,64801
2021,"MISSOURI STATE UNIVERSITY",3,0,1,0,61,0308,MO,SPRINGFIELD,65806
2021,"MISSOURI STATE UNIVERSITY",4,0,2,0,61,0308,MO,SPRINGFIELD,65897
2021,"MISSOURI STATE UNIVERSITY",1,0,1,0,61,308,MO,SPRINGFIELD,65806
2021,"MISSOURI STATE UNIVERSITY",4,0,1,0,61,308,MO,SPRINGFIELD,65897
2021,"MISTICK CONSTRUCTION COMPANY",1,0,0,0,23,8517,PA,PITTSBURGH,15233
2021,"MISTRAL SOLUTIONS INC",1,0,3,0,54,2285,CA,FREMONT,94538
2021,"MISTRAS GROUP INC",0,0,1,0,51,1267,NJ,"PRINCETON JUNCTION",08550
2021,"MISTRAS GROUP INC",1,0,1,0,54,1267,NJ,"PRINCETON JUNCTION",08550
2021,"MISTRAS GROUP INC",1,0,0,0,54,1267,NJ,"PRINCETON JCT",8550
2021,"MISTRAS GROUP INC",0,0,1,0,51,1267,NJ,"PRINCETON JUNCTION",8550
2021,"MISTRAS GROUP INC",1,0,1,0,54,1267,NJ,"PRINCETON JUNCTION",8550
2021,"MISTRY DESIGN LLC",0,0,1,0,54,6313,NJ,"BUDD LAKE",07828
2021,"MISTY ROBOTICS INC",1,0,0,0,54,1619,CO,BOULDER,80301
2021,"MITAC INFORMATION SYSTEMS CORP",2,0,1,0,33,5322,CA,NEWARK,94560
2021,"MITAJA CORPORATION",3,0,2,0,54,2372,MD,FULTON,20759
2021,"MITCHELL COUNTY BOARD OF EDUCATION",1,0,6,0,61,0289,GA,CAMILLA,31730
2021,"MITCHELL COUNTY BOARD OF EDUCATION",1,0,4,0,61,289,GA,CAMILLA,31730
2021,"MITCHELL COUNTY HOSPITAL DISTRICT",0,0,1,0,62,6488,TX,"COLORADO CITY",79512
2021,"MITCHELL GIURGOLA ARCHITECTS LLP",0,0,1,0,54,80,NY,"NEW YORK",10036
2021,"MITCHELL GIURGOLA ARCHITECTS LLP",0,0,2,0,54,0080,NY,"NEW YORK",10036
2021,"MITCHELL INTERNATIONAL INC",1,0,26,0,54,5101,CA,"SAN DIEGO",92122
2021,"MITCHELL MARTIN INC",18,1,125,1,54,1013,NY,"NEW YORK",10018
2021,"MITCHELL TITUS LLP",0,0,1,0,54,1641,NY,"NEW YORK",10005
2021,"MITECS INC",3,0,5,0,54,8301,MI,"EAST LANSING",48823
2021,"MITEK SYSTEMS INC",0,0,4,0,54,8827,CA,"SAN DIEGO",92101
2021,"MITEL DELAWARE INC",1,0,11,0,51,0994,TX,PLANO,75024
2021,"MITEL DELAWARE INC",0,0,10,0,51,994,TX,PLANO,75024
2021,"MITHAUG ENTERPRISES INC",0,1,0,0,99,9906,NJ,VERONA,7044
2021,"MITRATECH HOLDINGS INC",0,0,2,0,51,5949,TX,AUSTIN,78746
2021,"MITRATECH HOLDINGS INC",0,0,1,0,54,5949,TX,AUSTIN,78746
2021,"MITSUBISHI CHEMICAL PERFORMANCE PO",1,0,0,0,32,5931,MI,"COMMERCE TWP",48390
2021,"MITSUBISHI ELECTRIC AUTOMATION INC",0,0,1,0,33,6926,IL,"VERNON HILLS",60061
2021,"MITSUBISHI ELECTRIC AUTOMOTIVE",0,0,1,0,33,8705,OH,MASON,45040
2021,"MITSUBISHI ELECTRIC AUTOMOTIVE AME",1,0,1,0,33,8705,MI,NORTHVILLE,48168
2021,"MITSUBISHI ELECTRIC POWER PRODUCTS",1,0,3,0,33,3249,PA,WARRENDALE,15086
2021,"MITSUBISHI ELECTRIC RESEARCH LABOR",1,0,0,0,99,9876,MA,CAMBRIDGE,2139
2021,"MITSUBISHI ELECTRIC RESEARCH LABOR",1,0,3,0,99,9876,MA,CAMBRIDGE,02139
2021,"MITSUBISHI HEAVY INDUSTRIES COMPRE",1,0,1,0,33,1651,TX,HOUSTON,77047
2021,"MITSUBISHI LOGISNEXT AMERICAS",0,0,1,0,33,8567,IL,MARENGO,60152
2021,"MITSUBISHI LOGISTICS AMERICA CORP",1,0,0,0,48,2759,NY,"NEW YORK",10005
2021,"MITSUBISHI MOTORS NORTH AMERICA IN",0,0,1,0,99,3256,TN,FRANKLIN,37067
2021,"MITSUBISHI POWER AMERICAS INC",1,0,1,0,33,6020,FL,"LAKE MARY",32746
2021,"MITTERA GROUP INC",0,0,1,0,32,8248,IA,"DES MOINES",50309
2021,"MIURA GLOBAL MGMT LLC",0,0,1,0,52,3852,NY,"NEW YORK",10178
2021,"MIUS FOOD AND BEVERAGE LLC",0,0,0,1,99,0715,FL,"MIAMI BEACH",33139
2021,"MIUS FOOD AND BEVERAGE LLC",0,0,0,1,99,715,FL,"MIAMI BEACH",33139
2021,"MIVIEW INTERGRATED SOLUTIONS LLC",1,0,0,0,54,8499,TX,CARROLLTON,75007
2021,"MIXCOMM INC",1,0,0,0,33,9979,NJ,CHATHAM,07928
2021,"MIXHALO CORP",0,0,2,0,54,7477,CA,"SAN FRANCISCO",94103
2021,"MIXPANEL INC",3,0,3,0,54,1379,CA,"SAN FRANCISCO",94111
2021,"MIZ TECH SOLUTIONS LLC",10,3,3,0,54,2173,TX,FRISCO,75036
2021,"MIZ TECH SOLUTIONS LLC",7,0,0,0,54,2173,TX,PLANO,75024
