"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2022,"PANDADOC INC",0,0,1,0,51,1815,CA,"SAN FRANCISCO",94121
2022,"PANDATA GROUP LLC",0,0,1,0,54,8822,WI,MADISON,53703
2022,"PANDERA SYSTEMS LLC",0,0,6,0,54,4842,FL,ORLANDO,32801
2022,"PANDION INC",0,0,3,0,54,9638,WA,BELLEVUE,98004
2022,"PANDIT VIEW SOFTWARE LLC",3,0,0,0,54,6878,CO,CENTENNIAL,80112
2022,"PANDIT VIEW SOFTWARE LLC",0,0,1,0,54,6878,CO,ENGLEWOOD,80112
2022,"PANDORA JEWELRY LLC",0,0,1,0,42,1527,MD,BALTIMORE,21201
2022,"PANDROL USA LP",1,0,0,0,48,4003,TN,MEMPHIS,38116
2022,"PANDUIT CORPORATION",0,0,1,0,33,1300,IL,"TINLEY PARK",60487
2022,"PANDUIT SALES CORP",0,0,1,0,42,3357,IL,"TINLEY PARK",60487
2022,"PANDYA KAPADIA BHATT ASSOC CPAS",0,0,1,0,54,0024,NJ,"SOUTH PLAINFIELD",07080
2022,"PANERA LLC",0,0,2,0,72,2828,MO,"SAINT LOUIS",63127
2022,"PANERA LLC",0,0,1,0,55,2828,MO,"SAINT LOUIS",63127
2022,"PANGAEA HOLDINGS INC",0,0,1,0,45,6611,CA,"MONTEREY PARK",91754
2022,"PANGEA APP INC",1,0,0,0,51,8563,RI,PAWTUCKET,02860
2022,"PANGEA CONSULTANTS INC",0,0,0,1,54,3776,FL,MIAMI,33134
2022,"PANGEA CYBER CORPORATION",0,0,1,0,51,7858,CA,"PALO ALTO",94301
2022,"PANGEA CYBER CORPORATION",0,0,1,0,51,7858,CA,"TAHOE CITY",96145
2022,"PANGEA MADE INC",0,0,1,0,33,5115,MI,"ROCHESTER HILLS",48309
2022,"PANGEA TECHNOLOGY GROUP INC",1,0,0,0,51,8019,NY,LARCHMONT,10538
2022,"PANGO INC FKA ANCHORFREE INC",0,0,1,0,52,6083,CA,"REDWOOD CITY",94063
2022,"PANGO INC FKA ANCHORFREE INC",0,0,2,0,52,6083,VA,HERNDON,20171
2022,"PANGRAZIO MUSIC INC",1,0,0,0,61,9528,CA,"LOS ANGELES",90024
2022,"PANGTONG WELLHEAD USA INC.",1,0,0,0,42,8129,TX,HOUSTON,77031
2022,"PANGUTECH LLC",1,0,0,0,42,6762,PA,"BRYN MAWR",19010
2022,"PANHA SOLUTIONS INC",7,0,5,0,54,3217,NY,ALBANY,12205
2022,"PANKU INC",0,0,1,0,23,0977,CA,CERRITOS,90703
2022,"PANOLA PHARMACY LLC",0,0,1,0,44,2124,GA,LITHONIA,30058
2022,"PANOPTO INC",0,0,4,0,54,4771,WA,SEATTLE,98104
2022,"PANORAMA CONSULTING AND ENGINEERING INC",10,0,0,0,54,4589,MA,WOBURN,01801
2022,"PANORAMA CONSULTING AND ENGINEERING INC",1,0,1,0,54,4589,NJ,WARREN,07059
2022,"PANORAMA CONSULTING AND ENGRG INC",7,0,0,0,54,4589,MA,WOBURN,01801
2022,"PANORAMA EDUCATION INC",0,0,0,1,51,5958,MA,BOSTON,02108
2022,"PANPAC LLC",0,0,1,0,32,6726,NJ,"CARNEYS POINT",08069
2022,"PANTAR SOLUTIONS INC",8,0,23,1,54,1368,NC,CHARLOTTE,28277
2022,"PANTERA CAPITAL MANAGEMENT LP",0,0,3,0,52,5439,CA,"MENLO PARK",94025
2022,"PANTERA CAPITAL MGMT LP",0,0,2,0,52,5439,CA,"MENLO PARK",94025
2022,"PANTHEON STUDIOS INC",0,0,1,0,51,9734,CA,"WOODLAND HILLS",91367
2022,"PANTHEON SYSTEMS INC",1,0,5,0,51,7089,CA,"SAN FRANCISCO",94108
2022,"PANTHEON VENTURES US LP",1,0,1,0,52,8613,NY,"NEW YORK",10036
2022,"PANTO ULEMA INC",1,0,0,0,54,5589,IL,CHICAGO,60604
2022,"PANTOS USA INC",2,0,1,0,48,6733,NJ,"ENGLEWOOD CLIFFS",07632
2022,"PANTROPIC POWER INC",0,0,0,1,54,9643,FL,MIAMI,33166
2022,"PANZURA LLC",1,0,1,0,51,2769,CA,"SAN JOSE",95128
2022,"PANZURA LLC",1,0,1,0,51,9719,CA,"SAN JOSE",95128
2022,"PAO CO LLC",0,0,0,1,54,9960,FL,TAMPA,33602
2022,"PAONIA EXPRENTAL LDRSHP ACDMY INC",0,0,1,0,61,3142,CO,PAONIA,81428
2022,"PAPA INC",0,0,3,0,92,6066,FL,MIAMI,33130
2022,"PAPA INC",2,0,1,0,62,6066,FL,MIAMI,33130
2022,"PAPA JOHNS INTERNATIONAL INC",0,0,4,0,72,3323,KY,LOUISVILLE,40299
2022,"PAPE DAWSON CONSULTING ENGINEERS INC",3,0,4,0,54,6252,TX,"SAN ANTONIO",78213
2022,"PAPE-DAWSON CONS ENGRG INC DBA PAP",1,0,3,0,54,6252,TX,"SAN ANTONIO",78213
2022,"PAPER CUT CLOTHING LLC",0,0,1,0,42,6230,NY,"NEW YORK",10018
2022,"PAPERCHASE ACCOUNTANCY INC",0,0,1,0,54,9846,NY,"NEW YORK",10018
2022,"PAPERCLIP TECHNOLOGIES INC",1,0,0,0,54,4008,CA,"SAN FRANCISCO",94114
2022,"PAPERLESS INC DBA PAPERLESS POST",0,0,1,0,45,8606,NY,"NEW YORK",10006
2022,"PAQ INTERACTIVE INC",1,0,0,0,54,4626,IL,MONTICELLO,61856
2022,"PAR PACIFIC HOLDINGS INC",0,0,1,0,54,7990,TX,HOUSTON,77024
2022,"PARAB CONSULTING GROUP INC DBA PCGI",0,0,2,0,54,6904,MD,POTOMAC,20854
2022,"PARAB CONSULTING GROUP INC DBA PCGI",0,0,2,0,54,6904,MD,ROCKVILLE,20854
2022,"PARABIT SYSTEMS INC",0,0,1,0,54,8273,NY,BELLMORE,11710
2022,"PARABOLE INC",0,0,1,0,54,1097,NJ,"MONMOUTH JUNCTION",08852
2022,"PARACHUTE HEALTH LLC",0,0,1,0,51,1556,NJ,PRINCETON,08540
2022,"PARACLETE ENERGY INC",1,0,0,0,54,6650,MI,CHELSEA,48118
2022,"PARACLETE TECHNOLOGIES INC",1,0,0,0,54,6915,MD,"ELLICOTT CITY",21042
2022,"PARADE ENTERPRISES LLC",0,0,1,0,72,9454,NJ,"OLD BRIDGE",08857
2022,"PARADE INC",0,0,1,0,44,1956,NY,BROOKLYN,11201
2022,"PARADICE INVESTMENT MANAGEMENT LLC",0,0,1,0,52,9845,CO,DENVER,80206
2022,"PARADIGM CONNECT INC",0,0,1,0,51,0973,NY,"NEW YORK",10005
2022,"PARADIGM INFOTECH INC",2,0,5,0,54,8672,MD,COLUMBIA,21045
2022,"PARADIGM SPORTS MANAGEMENT LLC",1,0,0,0,71,1291,CA,IRVINE,92623
2022,"PARADIGM TECH CONSULTING LLC",0,0,1,0,54,0875,AZ,SCOTTSDALE,85260
2022,"PARADIGM TECHNOLOGY CONSULTING,LLC",0,0,2,0,54,0875,AZ,SCOTTSDALE,85260
2022,"PARADIGM WORKS INC",0,0,1,0,54,0731,MA,"NORTH ANDOVER",01845
2022,"PARADIGMONE INC",1,0,0,0,62,1548,CO,ENGLEWOOD,80110
2022,"PARADISE DOOR & SERVICE INC",1,0,0,0,23,3643,CA,LIVERMORE,94551
2022,"PARADISE RAMEN  LLC",1,0,0,0,72,7136,CA,IRVINE,92614
2022,"PARADISE VALLEY UNIFIED SCHOOL DIS",0,0,1,0,61,5162,AZ,PHOENIX,85032
2022,"PARADISE VALLEY UNIFIED SCHOOL DISTRICT",3,0,2,0,61,5162,AZ,PHOENIX,85032
2022,"PARADOX INC",0,0,1,0,51,6300,AZ,SCOTTSDALE,85251
2022,"PARADROMICS INC",1,0,0,0,54,2883,TX,AUSTIN,78759
2022,"PARADYME MANAGEMENT INC",0,0,1,0,54,1306,VA,"MC LEAN",22102
2022,"PARAFIN INC",0,0,1,0,51,2728,CA,"SAN FRANCISCO",94105
2022,"PARAGON CORP DBA COREPLUS CONSTRUCTION",0,0,1,0,23,2948,MP,SAIPAN,96950
2022,"PARAGON DATA LABS INC",0,0,1,0,54,3694,CT,WILTON,06897
2022,"PARAGON INSURANCE HOLDINGS LLC D/B/A NEW ENERGY RISK INC",0,1,0,0,52,0868,CT,AVON,06001
2022,"PARAGON MEDICAL INC",0,0,1,0,33,1457,IN,PIERCETON,46562
2022,"PARAGON TECHNICAL INC",0,0,1,0,54,4858,CA,"SANTA CLARA",95054
2022,"PARALLAX VOLATILITY ADVISERS LP",0,0,2,0,52,5485,CA,"SAN FRANCISCO",94108
2022,"PARALLEL AGILE INC",0,1,0,0,54,8367,CA,"SANTA MONICA",90403
2022,"PARALLEL FINANCE INC",0,0,2,1,54,8470,CA,"SAN FRANCISCO",94103
2022,"PARALLEL WIRELESS INC",5,0,8,0,54,6652,NH,NASHUA,03062
2022,"PARALLON BUSINESS PERFORMANCE GROUP",0,0,1,0,55,5198,TN,BRENTWOOD,37027
2022,"PARALLON BUSINESS PERFORMANCE GROUP",1,0,0,0,55,5198,TN,NASHVILLE,37203
2022,"PARAM CONSULTING SERVICES INC",3,0,3,1,54,0267,NJ,ISELIN,08830
2022,"PARAM HEALTHCARE SERVICES INC",1,0,2,1,54,7771,NJ,ISELIN,08830
2022,"PARAM TECHNOLOGIES INC",9,0,7,0,54,6495,MN,MINNEAPOLIS,55421
2022,"PARAMETRIC PORTFOLIO ASSOCIATES LL",0,0,2,0,52,2745,WA,SEATTLE,98104
2022,"PARAMOUNT CONSULTING LLC",3,0,0,0,54,8804,TX,LEWISVILLE,75067
2022,"PARAMOUNT DATA MANAGEMENT INC",1,0,1,0,51,6709,WA,SEATTLE,98109
2022,"PARAMOUNT EXPORT COMPANY",0,0,1,0,99,4927,CA,OAKLAND,94607
2022,"PARAMOUNT GLOBAL",0,0,1,0,51,9533,CA,"SAN FRANCISCO",94105
2022,"PARAMOUNT GLOBAL",0,0,2,0,51,9533,NY,"NEW YORK",10003
2022,"PARAMOUNT GLOBAL",2,0,8,0,51,9533,NY,"NEW YORK",10036
2022,"PARAMOUNT GLOBAL SOLUTIONS INC",2,0,7,0,54,2927,TX,COPPELL,75019
2022,"PARAMOUNT GLOBAL SOLUTIONS INC",0,0,1,0,54,2927,TX,DALLAS,75019
2022,"PARAMOUNT LOGSTICS INC",0,0,1,0,48,0524,CA,"BALDWIN PARK",91706
2022,"PARAMOUNT PICTURES CORP",0,0,1,0,51,4663,CA,"LOS ANGELES",90038
2022,"PARAMOUNT SOFTWARE SOLUTIONS INC",3,0,43,0,54,0067,GA,ALPHARETTA,30005
2022,"PARAMOUNT SURGICALS INC",0,0,1,0,54,2105,TX,BROWNSVILLE,78520
2022,"PARANET SOLUTIONS LLC",0,0,1,0,54,4825,TX,DALLAS,75248
2022,"PARASCRIPT LLC",0,0,1,0,54,4514,CO,LONGMONT,80503
2022,"PARASOFT CORPORATION",1,0,0,0,51,7060,CA,MONROVIA,91016
2022,"PARATA SYSTEMS LLC",1,0,0,0,54,0471,NC,DURHAM,27703
2022,"PARCHMENT LLC",0,0,1,0,61,0072,AZ,SCOTTSDALE,85253
2022,"PARCO LLC",0,0,1,0,33,4119,CA,ONTARIO,91761
2022,"PARDALIS NOHAVICKA LLP",0,0,1,0,54,0373,NY,ASTORIA,11106
2022,"PARENT LAB INC",0,0,1,0,54,0565,OR,PORTLAND,97205
2022,"PARETO ADVISERS LLC",1,0,0,0,54,7461,MD,HANOVER,21076
2022,"PARETO INTELLIGENCE LLC",1,0,0,0,54,7915,IL,CHICAGO,60654
2022,"PAREXEL INTERNATIONAL LLC",0,0,5,0,99,7643,MA,AUBURNDALE,02466
2022,"PAREXEL INTERNATIONAL LLC",3,0,13,1,99,7643,MA,BILLERICA,01821
2022,"PAREXEL INTERNATIONAL LLC",1,0,6,0,54,7643,MA,AUBURNDALE,02466
2022,"PAREXEL INTERNATIONAL LLC",10,0,25,1,54,7643,MA,BILLERICA,01821
2022,"PARI ROBOTICS INC",0,0,1,0,33,6015,MI,"ROCHESTER HILLS",48309
2022,"PARI ROBOTICS INC",1,0,1,0,33,6015,MI,ROCHESTER,48309
2022,"PARI ROBOTICS INC",1,0,0,0,33,6015,MI,"ROCHESTER HLS",48309
2022,"PARINAS GENERAL CORPORATION",2,0,1,0,62,4261,CA,"SAN RAMON",94583
2022,"PARIS KREIT CHIU CPA LLP",0,0,2,0,54,7042,NY,"NEW YORK",10166
2022,"PARISHTA INC",0,0,2,0,54,4845,CT,MANCHESTER,06042
2022,"PARK AND KIM CPAS PC",0,0,1,0,54,0395,NJ,"ENGLEWOOD CLIFFS",07632
2022,"PARK AVENUE CAPITAL LLC DBA MAXMD",0,0,1,0,51,6947,NJ,"FORT LEE",07024
2022,"PARK COMMUNITY ANIMAL HOSPITAL INC",1,0,0,0,54,2125,CA,"PICO RIVERA",90660
2022,"PARK DENTAL GROUP - SEABROOK PLLC",0,0,1,0,62,8837,NH,PORTSMOUTH,03801
2022,"PARK HOLDING SERVICE LLC",0,0,1,0,81,5654,GA,ATLANTA,30327
2022,"PARK LEXINGTON ADVISORS LLC",1,0,0,0,52,5941,PA,CONSHOHOCKEN,19428
2022,"PARK NICOLLET HEALTH SVCS",1,0,1,0,62,5840,MN,MINNEAPOLIS,55416
2022,"PARK OHIO PRODUCTS INC",1,0,0,0,32,9215,OH,CLEVELAND,44124
2022,"PARK PHYSICAL THERAPY PLLC",1,0,0,0,62,6586,NY,FLUSHING,11367
2022,"PARK PLACE TECHNOLOGIES LLC",0,0,1,0,81,5040,OH,CLEVELAND,44124
2022,"PARK PLUS INC",0,0,1,0,33,1922,NJ,FAIRVIEW,07022
2022,"PARK UNIVERSITY",1,0,1,0,61,2048,MO,"KANSAS CITY",64152
2022,"PARK VIEW SCHOOL INC",1,0,0,0,61,6352,AZ,"PRESCOTT VALLEY",86314
2022,"PARKAR CONSULTING GROUP LLC",1,0,0,0,54,3920,GA,ALPHARETTA,30009
2022,"PARKDALE MILLS INC",0,0,1,0,31,9754,NC,GASTONIA,28054
2022,"PARKELL INC",1,0,0,0,33,2127,NY,EDGEWOOD,11717
2022,"PARKER DESIGN ASSOCIATES, INC.",1,0,0,0,54,9070,CT,GREENWICH,06830
2022,"PARKER HANNIFIN CORPORATION",0,0,1,0,33,1060,NC,CARY,27511
2022,"PARKER HANNIFIN CORPORATION",2,0,20,0,33,1060,OH,CLEVELAND,44124
2022,"PARKER INST FOR CANCER IMMUNOTHERA",0,0,0,1,54,5381,CA,"SAN FRANCISCO",94129
2022,"PARKER MANAGEMENT COMPANY LLC",1,0,0,0,44,2713,GA,SAVANNAH,31401
2022,"PARKER MIGLIORINI INTL LLC",0,0,1,0,99,0089,UT,"SALT LAKE CITY",84101
2022,"PARKER RODRIGUEZ INC",0,0,1,0,54,1216,VA,ALEXANDRIA,22314
2022,"PARKER UNIFIED SCHOOL DISTRICT 27",4,0,0,0,61,7746,AZ,PARKER,85344
2022,"PARKINSON VOICE PROJECT",1,0,0,0,62,0037,TX,RICHARDSON,75080
2022,"PARKINSYS INC",3,0,0,0,54,3714,NJ,PARSIPPANY,07054
2022,"PARKLAND CTR FOR CLINICAL INNOVATI",1,0,0,0,54,3543,TX,DALLAS,75247
2022,"PARKLAND HEALTH CENTER",4,0,2,0,62,2368,MO,FARMINGTON,63640
2022,"PARKMOBILE USA INC",1,0,1,0,56,5390,GA,ATLANTA,30309
2022,"PARKO TECH INC",1,0,1,0,54,0802,CA,BURLINGAME,94010
2022,"PARKOURSC INC FKA CLOUDLEAF INC",1,0,1,0,51,2319,CA,"SAN JOSE",95131
2022,"PARKSON CORPORATION",0,0,1,0,54,4973,FL,"FORT LAUDERDALE",33309
2022,"PARKVIEW FINANCIAL LLC",1,0,0,0,52,1234,CA,"LOS ANGELES",90025
2022,"PARKVIEW HEALTH SYSTEM INC",12,0,9,0,62,2384,IN,"FORT WAYNE",46845
2022,"PARKVIEW HEALTH SYSTEM INC",2,0,0,0,62,2384,IN,"FORT WAYNE",46808
2022,"PARKVIEW HOSPITAL INC",1,0,2,0,62,8085,IN,"FORT WAYNE",46808
2022,"PARKVIEW MEDICAL CENTER INC",4,0,3,0,62,5136,CO,PUEBLO,81003
2022,"PARKWAY C&A LP",1,0,0,0,23,3493,TX,LEWISVILLE,75067
2022,"PARLEY LLC",1,0,0,0,56,9590,NY,"NEW YORK",10013
2022,"PARMS & COMPANY LLC",1,0,0,0,54,8473,OH,COLUMBUS,43215
2022,"PARNASSUS INVESTMENTS LLC",0,0,1,0,52,9073,CA,"SAN FRANCISCO",94105
2022,"PARR INSTRUMENT COMPANY",0,0,1,0,54,2910,IL,MOLINE,61265
2022,"PARRISH AND PARTNERS LLC",0,0,1,0,99,2355,SC,COLUMBIA,29210
2022,"PARSABLE INC",2,0,1,0,51,8168,CA,"SAN FRANCISCO",94104
2022,"PARSE BIOSCIENCES INC",1,0,1,0,54,9466,WA,SEATTLE,98119
2022,"PARSETEK INC",2,0,1,1,54,4399,VA,CHANTILLY,20151
2022,"PARSONS CONSTRUCTION GROUP INC",0,0,2,0,54,3912,CA,PASADENA,91124
2022,"PARSONS SERVICES COMPANY",0,0,2,0,54,5776,CA,PASADENA,91124
2022,"PARSONS TECHNICAL SERVICES INC",1,0,0,0,54,7118,CA,PASADENA,91124
2022,"PARSONS TRANSPORTATION GROUP INC",6,0,28,0,54,2270,CA,PASADENA,91124
2022,"PARSPEC INC",1,0,0,0,51,8370,CA,"SAN MATEO",94402
2022,"PARTECH INC",1,0,0,0,51,0276,NY,"NEW HARTFORD",13413
2022,"PARTICLE INDUSTRIES INC",0,0,1,0,33,9034,CA,"SAN FRANCISCO",94104
2022,"PARTICLE INDUSTRIES INC",1,0,2,0,33,9034,CA,"SAN FRANCISCO",94103
2022,"PARTICLE MEDIA INC",1,0,6,2,51,4994,CA,"MOUNTAIN VIEW",94040
2022,"PARTICLE SCIENCES INC",1,0,1,0,54,9752,PA,BETHLEHEM,18017
2022,"PARTICULATE SOLID RESEARCH INC",0,0,1,0,54,2156,IL,CHICAGO,60632
2022,"PARTNER S FUND INC",1,0,0,0,52,9471,CA,"SANTA BARBARA",93108
2022,"PARTNERS CAPITAL GRP INC",0,0,1,0,52,9063,CA,"SANTA ANA",92707
2022,"PARTNERS CAPITAL INVESTMENT GR LLP",1,0,0,0,52,9609,MA,BOSTON,02210
2022,"PARTNERS CAPITAL INVESTMENT GROUP LLP",1,0,1,0,52,9609,MA,BOSTON,02210
2022,"PARTNERS GROUP USA INC",1,0,6,0,52,8892,NY,"NEW YORK",10036
2022,"PARTNERS IN HEALTH",1,0,1,0,62,7502,MA,BOSTON,02199
2022,"PARTNERS INFORMATION TECH INC",6,0,10,0,54,4514,CA,ANAHEIM,92802
2022,"PARTNERS OF THE AMERICAS",0,0,1,0,81,8769,DC,WASHINGTON,20005
2022,"PARTNERS PHYSICIAN GROUP",0,0,5,1,62,3403,OH,AKRON,44307
2022,"PARTNERS PHYSICIAN GROUP",0,0,0,1,62,4403,OH,AKRON,44307
2022,"PARTNERS SIMONS INC DBA MERGE",1,0,0,0,54,8192,IL,CHICAGO,60601
2022,"PARTNERS SOFT INC",3,0,4,0,54,6936,CT,MIDDLETOWN,06457
2022,PARTNERSGLOBAL,0,0,1,0,99,5016,DC,WASHINGTON,20036
2022,"PARTNERSHIP ACADEMY",1,0,0,0,61,1608,MN,MINNEAPOLIS,55423
2022,"PARTNERSHIP HEALTHPLAN OF CA",1,0,7,1,62,1406,CA,FAIRFIELD,94534
2022,"PARTNERSHIP ON AI TO BENEFIT PEOPLE AND SOCIETY",1,0,0,0,81,8917,CA,"SAN FRANCISCO",94114
2022,"PARTRIDGE TACKETT ARCHITECTS INC DBA PARTRIDGE ARCHITECTS INC",0,0,0,1,54,2674,PA,PHILADELPHIA,19103
2022,"PARTS AUTHORITY LLC",0,0,3,0,42,2479,NY,"NEW HYDE PARK",11042
2022,"PARTY CITY CORPORATION",0,0,1,0,45,3692,NJ,ROCKAWAY,07866
2022,"PARTY VEGAS SUPPLY",1,0,0,0,45,5721,NV,"LAS VEGAS",89139
2022,"PASACA CAPITAL INC",1,0,1,0,55,1918,CA,PASADENA,91101
2022,"PASADENA SUBSTANCE ABUSE CLINIC",1,0,0,0,62,9480,TX,PASADENA,77502
2022,"PASADENA UNIFIED SCHOOL DIST",1,0,0,0,61,2372,CA,PASADENA,91109
2022,"PASADENA UNIFIED SCHOOL DISTRICT",2,0,10,0,61,2372,CA,PASADENA,91109
2022,"PASADENA UNIFIELD SCHOOL DISTRICT",2,0,1,0,61,2372,CA,PASADENA,91109
2022,"PASANDO RESOURCES INC",1,0,0,0,42,6034,TX,HOUSTON,77036
2022,"PASCAL ENGINEERING INC",0,0,1,0,54,4371,CA,SUNNYVALE,94089
2022,"PASCAL METRICS INC",0,0,1,0,51,3147,DC,WASHINGTON,20007
2022,"PASCO COUNTY BOARD OF COUNTY COMMI",0,0,1,0,92,0793,FL,"NEW PORT RICHEY",34654
2022,"PASCO INC",0,0,1,0,54,2041,OH,HUDSON,44236
2022,"PASCO PINELLAS HILLSBOROUGH COMMUN",1,0,0,0,62,8713,FL,"ALTAMONTE SPRINGS",32714
2022,"PASCO SHERIFF S OFFICE",0,0,1,0,92,0796,FL,"PORT RICHEY",34654
2022,"PASONA N A INC",0,0,1,0,56,1072,CA,TORRANCE,90503
2022,"PASQUESI SHEPPARD LLC",1,0,0,0,54,9282,IL,"LAKE FOREST",60045
2022,"PASSAGEWAYS INC ONBOARD",0,0,1,0,54,7390,IN,INDIANAPOLIS,46204
2022,"PASSAIC ARTS AND SCIENCE CHARTER",1,0,0,0,61,6398,NJ,"FAIR LAWN",07410
2022,"PASSION CITY CHURCH INC",1,0,0,0,81,1038,GA,ATLANTA,30324
2022,"PASSION IT INC",1,0,0,0,54,7977,TX,DALLAS,75243
2022,"PASSIVE HOUSE CENTER INC D B A 475 HIGH PERFORMANCE BUILDING SUPPLY",0,0,1,0,42,4690,NY,BROOKLYN,11217
2022,"PASSIVE HOUSE CENTER INC DBA 475 HIGH PERFORMANCE BUILDING SUPPLY",1,0,1,0,42,4690,NY,BROOKLYN,11217
2022,"PASSIVELOGIC INC",3,0,1,0,33,8888,UT,"SALT LAKE CITY",84121
2022,"PASSPORT CAPITAL LLC",1,0,0,0,52,8567,CA,"SAN FRANCISCO",94129
2022,"PASSPORT FINTECH INC",1,0,0,0,51,8885,IL,CHICAGO,60654
2022,"PASSPORT FINTECH INC",1,0,0,0,52,8885,IL,CHICAGO,60654
2022,"PASSPORT LABS INC",1,0,2,0,54,7364,NC,CHARLOTTE,28202
2022,"PATAGONIA HEALTH INC",0,0,1,0,51,6453,NC,CARY,27513
2022,"PATCH LENDING LLC",0,0,1,0,52,6230,CA,"SHERMAN OAKS",91403
2022,"PATCH TECHNOLOGIES INC",0,0,1,0,54,5359,CA,"SAN FRANCISCO",94103
2022,"PATCHAM USA LLC",0,0,1,0,42,4885,NJ,FAIRFIELD,07004
2022,"PATEL AND VED",1,0,0,0,54,3559,TX,DALLAS,75244
2022,"PATEL BURICA & ASSOCIATES INC",0,0,1,0,54,4659,CA,IRVINE,92618
2022,"PATEL CONSULTANTS CORPORATION",0,0,7,0,54,0360,NJ,UNION,07083
2022,"PATEL GREENE & ASSOCIATES LLC",0,0,1,0,54,9743,FL,"TEMPLE TERRACE",33637
2022,"PATEL HEALTHCARE LLC",0,0,1,0,62,0157,NJ,COLONIA,07067
2022,"PATEL KWAN CONSULTANCY LLC",1,0,0,0,54,5475,WI,MIDDLETON,53562
2022,"PATELCO CREDIT UNION",0,0,2,0,52,5684,CA,DUBLIN,94568
2022,"PATELLA CONSTRUCTION CORP DBA PATELLA WOODWORKING",0,0,1,0,33,3654,NJ,PASSAIC,07055
2022,PATH,0,0,2,0,99,7127,WA,SEATTLE,98121
2022,PATH,0,0,4,0,54,7127,WA,SEATTLE,98121
2022,"PATH ROBOTICS INC",1,0,0,0,99,5454,OH,COLUMBUS,43215
2022,"PATH ROBOTICS INC",6,0,4,1,54,5454,OH,COLUMBUS,43215
2022,"PATHAI INC",10,0,12,1,54,8508,MA,BOSTON,02215
2022,"PATHFINDER PEDIATRIC HOME CARE INC",0,0,2,0,62,5166,TX,SPRING,77380
2022,"PATHFINDER PEDIATRIC HOME CARE INC",0,0,1,0,62,5166,TX,SPRING,77386
2022,"PATHOLOGISTS BIO MEDICAL LABORATORIES PLLC",0,0,1,0,62,9190,TX,DALLAS,75246
2022,"PATHOLOGY ASSO OF ALBUQUERQUE PA",0,0,1,0,62,4874,NM,ALBUQUERQUE,87106
2022,"PATHOLOGY SERVICES LABORATORY P A",1,0,0,0,62,7949,AR,RUSSELLVILLE,72801
2022,"PATHOLOGY SPECIALISTS OF MEMPHIS P",1,0,2,0,62,0035,TN,MEMPHIS,38104
2022,"PATHPARTNER TECH INC",0,0,1,0,54,9868,CA,FREMONT,94538
2022,"PATHWAY VET ALLIANCE LLC DBA THRIVE PET HEALTHCARE",0,0,1,0,54,9747,TX,AUSTIN,78701
2022,"PATHWAYS HOME HEALTH AND HOSPICE",0,0,1,0,62,3240,CA,SUNNYVALE,94085
2022,"PATIENT ADVOCATE FOUNDATION INC",0,0,1,0,81,6317,VA,HAMPTON,23666
2022,"PATIENT DISCOVERY SOLUTIONS INC",1,0,0,0,54,7761,MA,NEWTON,02465
2022,"PATIENTKEEPER INC",0,0,1,0,54,7393,MA,WALTHAM,02451
2022,"PATIENTPING INC",0,0,1,0,99,8737,MA,BOSTON,02110
2022,"PATIENTPOINT HEALTH TECHNOLOGIES LLC DBA PATIENTPOINT",0,0,1,0,54,7591,IL,CHICAGO,60661
2022,"PATIENTPOP INC",0,0,2,0,51,8697,CA,"SANTA MONICA",90401
2022,"PATIENTPOP INC",0,0,1,0,51,8697,UT,"SARATOGA SPGS",84045
2022,"PATIENTS CHOICE LABORATORIES OF IN",1,0,0,0,62,9207,IN,INDIANAPOLIS,46278
2022,"PATIENTS CHOICE LABORATORIES OF INDIANA LLC",2,0,0,0,62,9207,IN,INDIANAPOLIS,46278
2022,"PATIENTSLIKEME LLC",1,0,0,0,51,0011,MA,BOSTON,02109
2022,"PATINA ORLANDO E&W LLC",0,0,1,0,72,9741,FL,ORLANDO,32830
2022,"PATINE ORLANDO E&W LLC",0,0,1,0,72,9741,CA,"SANTA MONICA",90401
2022,"PATINE ORLANDO E&W LLC",0,0,1,0,72,9741,FL,ORLANDO,32830
2022,"PATIO PARADISE INC",0,0,1,0,99,8001,CA,"SAN BERNARDINO",92401
2022,"PATNER CONSTRUCTION INC",0,0,1,0,23,2136,VA,FAIRFAX,22031
2022,"PATOLUS OPERATIONS LLC DBA WELLFIT",0,0,1,0,52,4666,CA,IRVINE,92614
2022,"PATON ENGINEERS AND CONSTRUCTORS",0,0,2,0,54,8260,TX,CHANNELVIEW,77530
2022,"PATREON INC",1,0,16,0,51,5122,CA,"SAN FRANCISCO",94103
2022,"PATRIA INVESTMENTS US LLC",1,0,0,0,52,8281,NY,"NEW YORK",10022
2022,"PATRICIA ARROYO DDS CORPORATION DBA AMAZING SMILES LA",1,0,0,0,62,8121,CA,"VAN NUYS",91401
2022,"PATRICK CASEY & CO LLP",1,0,0,0,54,0958,OR,BEND,97702
2022,"PATRICK ENGINEERING INC",1,0,3,0,54,8281,IL,LISLE,60532
2022,"PATRICK INDUSTRIES INC",0,0,1,0,42,7796,IN,ELKHART,46516
2022,"PATRICK RYAN OCONNELL ARCHITECT LL",0,0,1,0,54,7147,FL,"PALM BEACH",33480
2022,"PATRICK SUN CPA",0,0,1,0,54,6052,NY,FLUSHING,11354
2022,"PATRICK TERS MD PA",0,0,1,0,62,6471,KS,WICHITA,67226
